Breed,Year,Count
Finnish Spitz,2000,71
Fox Terrier,2000,2362
American Foxhound,2000,68
English Foxhound,2000,17
French Bulldog,2000,1513
German Shepherd,2000,57660
Giant Schnauzer,2000,986
Great Dane,2000,10210
Great Pyrenees,2000,3569
Greater Swiss Mountain Dog,2000,454
Greyhound,2000,210
Harrier,2000,23
Havanese,2000,941
Ibizan Hound,2000,85
Irish Terrier,2000,340
Irish Wolfhound,2000,954
Italian Greyhound,2000,2984
Jack-Parson Russell Terrier,2000,1488
Japanese Chin,2000,1391
Keeshond,2000,1328
Kerry Blue Terrier,2000,435
Komondor,2000,89
Kuvasz,2000,189
Lakeland Terrier,2000,204
Lhasa Apso,2000,8122
Lowchen,2000,127
Maltese,2000,17446
Manchester Terrier,2000,453
Mastiff,2000,5576
Miniature Bull Terrier,2000,151
Miniature Pinscher,2000,22020
Miniature Schnauzer,2000,30472
Newfoundland,2000,2900
Norfolk Terrier,2000,271
Norwegian Elkhound,2000,1016
Norwich Terrier,2000,467
Old English Sheepdog,2000,1754
Otterhound,2000,26
Papillon,2000,4128
Pekingese,2000,9749
Petit Basset Griffon Vendeen,2000,273
Pharaoh Hound,2000,81
Plott,2000,124
Pointer,2000,521
German Shorthaired Pointer,2000,13224
German Wirehaired Pointer,2000,1417
Polish Lowland Sheepdog,2000,131
Pomeranian,2000,33568
Poodle,2000,45868
Portuguese Water Dog,2000,1023
Pug,2000,24373
Puli,2000,143
Chesapeake Bay Retriever,2000,4665
Curly-Coated Retriever,2000,127
Flat-Coated Retriever,2000,567
Golden Retriever,2000,66300
Labrador Retriever,2000,172841
Rhodesian Ridgeback,2000,2334
Rottweiler,2000,37355
Saint Bernard,2000,6561
Saluki,2000,358
Samoyed,2000,2122
Schipperke,2000,2046
Scottish Deerhound,2000,158
Scottish Terrier,2000,4396
Sealyham Terrier,2000,60
English Setter,2000,684
Gordon Setter,2000,969
Irish Setter,2000,1946
Shetland Sheepdog,2000,23866
Shiba Inu,2000,2478
Shih Tzu,2000,37599
Siberian Husky,2000,17551
Silky Terrier,2000,1952
Skye Terrier,2000,85
Soft Coated Wheaten Terrier,2000,2360
American Water Spaniel,2000,182
Clumber Spaniel,2000,188
Spaniel (All Cockers),2000,30636
English Springer Spaniel,2000,10918
Field Spaniel,2000,102
Irish Water Spaniel,2000,159
Sussex Spaniel,2000,60
Welsh Springer Spaniel,2000,278
Spinone Italiano,2000,55
Staffordshire Bull Terrier,2000,593
Standard Schnauzer,2000,598
Tibetan Spaniel,2000,460
Tibetan Terrier,2000,704
Vizsla,2000,3224
Weimaraner,2000,9126
Cardigan Welsh Corgi,2000,1021
Pembroke Welsh Corgi,2000,10301
Welsh Terrier,2000,643
West Highland White Terrier,2000,9364
Whippet,2000,1914
Wirehaired Pointing Griffon,2000,298
Yorkshire Terrier,2000,43574
American Staffordshire Terrier,2001,1761
Affenpinscher,2001,229
Afghan Hound,2001,684
Airedale Terrier,2001,3055
Akita,2001,4904
Alaskan Malamute,2001,2753
American Eskimo Dog,2001,482
Anatolian Shepherd,2001,202
Australian Cattle Dog,2001,1418
Australian Shepherd,2001,6158
Australian Terrier,2001,476
Basenji,2001,1420
Basset Hound,2001,12850
Beagle,2001,50419
Bearded Collie,2001,620
Bedlington Terrier,2001,203
Belgian Malinois,2001,647
Belgian Sheepdog,2001,405
Belgian Tervuren,2001,454
Bernese Mountain Dog,2001,2474
Bichon Frise,2001,10969
Black and Tan Coonhound,2001,160
Bloodhound,2001,3010
Border Collie,2001,1796
Border Terrier,2001,812
Borzoi,2001,744
Boston Terrier,2001,18100
Bouvier des Flandres,2001,1044
Boxer,2001,37035
Briard,2001,276
Brittany,2001,8465
Brussels Griffon,2001,1177
Bull Terrier,2001,1072
Bulldog,2001,15501
Bullmastiff,2001,2987
Cairn Terrier,2001,4333
Canaan Dog,2001,88
Cavalier King Charles Spaniel,2001,3612
Chihuahua,2001,36627
Chinese Crested,2001,1790
Chinese Shar-Pei,2001,5416
Chow Chow,2001,2811
Collie,2001,7340
Dachshund,2001,50478
Dalmatian,2001,2139
Dandie Dinmont Terrier,2001,75
Doberman Pinscher,2001,12570
English Toy Spaniel (Blenheim and Prince Charles),2001,236
Finnish Spitz,2001,91
Fox Terrier,2001,2205
American Foxhound,2001,52
English Foxhound,2001,57
French Bulldog,2001,1727
German Pinscher,2001,89
German Shepherd,2001,51625
Giant Schnauzer,2001,1038
Great Dane,2001,9629
Great Pyrenees,2001,3033
Greater Swiss Mountain Dog,2001,509
Greyhound,2001,179
Harrier,2001,58
Havanese,2001,1272
Ibizan Hound,2001,82
Irish Terrier,2001,330
Irish Wolfhound,2001,860
Italian Greyhound,2001,2892
Jack-Parson Russell Terrier,2001,1533
Japanese Chin,2001,1300
Keeshond,2001,1086
Kerry Blue Terrier,2001,395
Komondor,2001,83
Kuvasz,2001,154
Lakeland Terrier,2001,157
Lhasa Apso,2001,6584
Lowchen,2001,122
Maltese,2001,15214
Manchester Terrier,2001,455
Mastiff,2001,5434
Miniature Bull Terrier,2001,126
Miniature Pinscher,2001,19072
Miniature Schnauzer,2001,27587
Newfoundland,2001,2911
Norfolk Terrier,2001,273
Norwegian Elkhound,2001,974
Norwich Terrier,2001,522
Old English Sheepdog,2001,1590
Otterhound,2001,35
Papillon,2001,4438
Pekingese,2001,7798
Petit Basset Griffon Vendeen,2001,289
Pharaoh Hound,2001,113
Plott,2001,92
Pointer,2001,519
German Shorthaired Pointer,2001,12884
German Wirehaired Pointer,2001,1333
Polish Lowland Sheepdog,2001,149
Pomeranian,2001,28495
Poodle,2001,40550
Portuguese Water Dog,2001,1098
Pug,2001,23769
Puli,2001,134
Chesapeake Bay Retriever,2001,4400
Curly-Coated Retriever,2001,136
Flat-Coated Retriever,2001,554
Golden Retriever,2001,62497
Labrador Retriever,2001,165970
Rhodesian Ridgeback,2001,2351
Rottweiler,2001,29269
Saint Bernard,2001,5722
Saluki,2001,415
Samoyed,2001,1698
Schipperke,2001,1703
Scottish Deerhound,2001,191
Scottish Terrier,2001,3958
Sealyham Terrier,2001,70
English Setter,2001,721
Gordon Setter,2001,965
Irish Setter,2001,1905
Shetland Sheepdog,2001,20899
Shiba Inu,2001,2434
Shih Tzu,2001,33240
Siberian Husky,2001,14915
Silky Terrier,2001,1889
Skye Terrier,2001,84
Soft Coated Wheaten Terrier,2001,2409
American Water Spaniel,2001,166
Clumber Spaniel,2001,198
Spaniel (All Cockers),2001,26673
English Springer Spaniel,2001,10180
Field Spaniel,2001,125
Irish Water Spaniel,2001,126
Sussex Spaniel,2001,56
Welsh Springer Spaniel,2001,283
Spinone Italiano,2001,180
Staffordshire Bull Terrier,2001,630
Standard Schnauzer,2001,597
Tibetan Spaniel,2001,488
Tibetan Terrier,2001,675
Fox Terrier (Toy),2001,488
Vizsla,2001,3235
Weimaraner,2001,8964
Cardigan Welsh Corgi,2001,919
Pembroke Welsh Corgi,2001,10344
Welsh Terrier,2001,673
West Highland White Terrier,2001,8716
Whippet,2001,1685
Wirehaired Pointing Griffon,2001,241
Yorkshire Terrier,2001,42025
American Staffordshire Terrier,2002,1652
Affenpinscher,2002,228
Afghan Hound,2002,696
Airedale Terrier,2002,2841
Akita,2002,3987
Alaskan Malamute,2002,2291
American Eskimo Dog,2002,484
Anatolian Shepherd,2002,147
Australian Cattle Dog,2002,1320
Australian Shepherd,2002,5789
Australian Terrier,2002,458
Basenji,2002,1233
Basset Hound,2002,10789
Beagle,2002,44610
Bearded Collie,2002,587
Bedlington Terrier,2002,217
Belgian Malinois,2002,680
Belgian Sheepdog,2002,330
Belgian Tervuren,2002,470
Bernese Mountain Dog,2002,2567
Bichon Frise,2002,9706
Black and Tan Coonhound,2002,160
Bloodhound,2002,2804
Border Collie,2002,1581
Border Terrier,2002,845
Borzoi,2002,724
Boston Terrier,2002,15983
Bouvier des Flandres,2002,973
Boxer,2002,34340
Briard,2002,240
Brittany,2002,7846
Brussels Griffon,2002,1197
Bull Terrier,2002,1190
Bulldog,2002,15810
Bullmastiff,2002,2900
Cairn Terrier,2002,3812
Canaan Dog,2002,87
Cavalier King Charles Spaniel,2002,4028
Chihuahua,2002,28466
Chinese Crested,2002,1635
Chinese Shar-Pei,2002,4437
Chow Chow,2002,2199
Collie,2002,6252
Dachshund,2002,42571
Dalmatian,2002,1453
Dandie Dinmont Terrier,2002,77
Doberman Pinscher,2002,11829
English Toy Spaniel (Blenheim and Prince Charles),2002,186
Finnish Spitz,2002,52
Fox Terrier,2002,1917
American Foxhound,2002,68
English Foxhound,2002,38
French Bulldog,2002,1840
German Pinscher,2002,76
German Shepherd,2002,46963
Giant Schnauzer,2002,1021
Great Dane,2002,8975
Great Pyrenees,2002,2773
Greater Swiss Mountain Dog,2002,572
Greyhound,2002,161
Harrier,2002,23
Havanese,2002,1516
Ibizan Hound,2002,50
Irish Terrier,2002,303
Irish Wolfhound,2002,869
Italian Greyhound,2002,2468
Jack-Parson Russell Terrier,2002,1509
Japanese Chin,2002,1249
Keeshond,2002,847
Kerry Blue Terrier,2002,464
Komondor,2002,65
Kuvasz,2002,142
Lakeland Terrier,2002,161
Lhasa Apso,2002,5259
Lowchen,2002,135
Maltese,2002,13049
Manchester Terrier,2002,454
Mastiff,2002,5797
Miniature Bull Terrier,2002,130
Miniature Pinscher,2002,15230
Miniature Schnauzer,2002,23926
Newfoundland,2002,3121
Norfolk Terrier,2002,323
Norwegian Elkhound,2002,781
Norwich Terrier,2002,507
Old English Sheepdog,2002,1501
Otterhound,2002,17
Papillon,2002,4547
Pekingese,2002,5822
Petit Basset Griffon Vendeen,2002,229
Pharaoh Hound,2002,112
Plott,2002,72
Pointer,2002,535
German Shorthaired Pointer,2002,12174
German Wirehaired Pointer,2002,1240
Polish Lowland Sheepdog,2002,116
Pomeranian,2002,23061
Poodle,2002,33917
Portuguese Water Dog,2002,1302
Pug,2002,21774
Puli,2002,139
Chesapeake Bay Retriever,2002,3829
Curly-Coated Retriever,2002,141
Flat-Coated Retriever,2002,557
Golden Retriever,2002,56124
Labrador Retriever,2002,154616
Rhodesian Ridgeback,2002,2041
Rottweiler,2002,22196
Saint Bernard,2002,5188
Saluki,2002,401
Samoyed,2002,1373
Schipperke,2002,1314
Scottish Deerhound,2002,163
Scottish Terrier,2002,3516
Sealyham Terrier,2002,89
English Setter,2002,617
Gordon Setter,2002,866
Irish Setter,2002,1816
Shetland Sheepdog,2002,17453
Shiba Inu,2002,2138
Shih Tzu,2002,28294
Siberian Husky,2002,12350
Silky Terrier,2002,1506
Skye Terrier,2002,59
Soft Coated Wheaten Terrier,2002,2091
American Water Spaniel,2002,196
Clumber Spaniel,2002,188
Spaniel (All Cockers),2002,21903
English Springer Spaniel,2002,9128
Field Spaniel,2002,133
Irish Water Spaniel,2002,116
Sussex Spaniel,2002,108
Welsh Springer Spaniel,2002,291
Spinone Italiano,2002,242
Staffordshire Bull Terrier,2002,656
Standard Schnauzer,2002,512
Tibetan Spaniel,2002,645
Tibetan Terrier,2002,645
Fox Terrier (Toy),2002,611
Vizsla,2002,3106
Weimaraner,2002,8774
Cardigan Welsh Corgi,2002,871
Pembroke Welsh Corgi,2002,9921
Welsh Terrier,2002,617
West Highland White Terrier,2002,7814
Whippet,2002,1775
Wirehaired Pointing Griffon,2002,268
Yorkshire Terrier,2002,37277
American Staffordshire Terrier,2003,1641
Affenpinscher,2003,262
Afghan Hound,2003,707
Airedale Terrier,2003,2771
Akita,2003,3246
Alaskan Malamute,2003,2043
American Eskimo Dog,2003,540
Anatolian Shepherd,2003,195
Australian Cattle Dog,2003,1298
Australian Shepherd,2003,5626
Australian Terrier,2003,421
Basenji,2003,1181
Basset Hound,2003,9481
Beagle,2003,43950
Bearded Collie,2003,543
Bedlington Terrier,2003,251
Belgian Malinois,2003,627
Belgian Sheepdog,2003,353
Belgian Tervuren,2003,428
Bernese Mountain Dog,2003,3132
Bichon Frise,2003,9410
Black and Tan Coonhound,2003,121
Bloodhound,2003,2849
Border Collie,2003,1618
Border Terrier,2003,889
Borzoi,2003,676
Boston Terrier,2003,14727
Bouvier des Flandres,2003,874
Boxer,2003,34136
Briard,2003,282
Brittany,2003,7751
Brussels Griffon,2003,1437
Bull Terrier,2003,1357
Bulldog,2003,16735
Bullmastiff,2003,2943
Cairn Terrier,2003,3707
Canaan Dog,2003,72
Cavalier King Charles Spaniel,2003,5308
Chihuahua,2003,24930
Chinese Crested,2003,1833
Chinese Shar-Pei,2003,4100
Chow Chow,2003,1858
Collie,2003,5680
Dachshund,2003,39473
Dalmatian,2003,1112
Dandie Dinmont Terrier,2003,76
Doberman Pinscher,2003,11553
English Toy Spaniel (Blenheim and Prince Charles),2003,205
Finnish Spitz,2003,79
Fox Terrier,2003,1774
American Foxhound,2003,52
English Foxhound,2003,19
French Bulldog,2003,2203
German Pinscher,2003,74
German Shepherd,2003,45033
Giant Schnauzer,2003,962
Great Dane,2003,8949
Great Pyrenees,2003,2508
Greater Swiss Mountain Dog,2003,575
Greyhound,2003,139
Harrier,2003,45
Havanese,2003,2156
Ibizan Hound,2003,92
Irish Terrier,2003,302
Irish Wolfhound,2003,920
Italian Greyhound,2003,2515
Jack-Parson Russell Terrier,2003,1553
Japanese Chin,2003,1228
Keeshond,2003,889
Kerry Blue Terrier,2003,475
Komondor,2003,69
Kuvasz,2003,154
Lakeland Terrier,2003,160
Lhasa Apso,2003,4410
Lowchen,2003,128
Maltese,2003,12646
Manchester Terrier,2003,443
Mastiff,2003,5655
Miniature Bull Terrier,2003,133
Miniature Pinscher,2003,13162
Miniature Schnauzer,2003,22288
Newfoundland,2003,3135
Norfolk Terrier,2003,293
Norwegian Elkhound,2003,743
Norwich Terrier,2003,549
Old English Sheepdog,2003,1466
Otterhound,2003,34
Papillon,2003,5144
Pekingese,2003,4769
Petit Basset Griffon Vendeen,2003,237
Pharaoh Hound,2003,129
Plott,2003,76
Pointer,2003,519
German Shorthaired Pointer,2003,12269
German Wirehaired Pointer,2003,1266
Polish Lowland Sheepdog,2003,123
Pomeranian,2003,20808
Poodle,2003,32176
Portuguese Water Dog,2003,1362
Pug,2003,21340
Puli,2003,153
Chesapeake Bay Retriever,2003,3713
Curly-Coated Retriever,2003,119
Flat-Coated Retriever,2003,535
Golden Retriever,2003,52530
Labrador Retriever,2003,144934
Rhodesian Ridgeback,2003,2262
Rottweiler,2003,18216
Saint Bernard,2003,4298
Saluki,2003,374
Samoyed,2003,1542
Schipperke,2003,1215
Scottish Deerhound,2003,154
Scottish Terrier,2003,3559
Sealyham Terrier,2003,75
English Setter,2003,662
Gordon Setter,2003,780
Irish Setter,2003,1695
Shetland Sheepdog,2003,15960
Shiba Inu,2003,1800
Shih Tzu,2003,26935
Siberian Husky,2003,10660
Silky Terrier,2003,1473
Skye Terrier,2003,103
Soft Coated Wheaten Terrier,2003,2020
American Water Spaniel,2003,166
Clumber Spaniel,2003,239
Spaniel (All Cockers),2003,20291
English Springer Spaniel,2003,8860
Field Spaniel,2003,174
Irish Water Spaniel,2003,144
Sussex Spaniel,2003,92
Welsh Springer Spaniel,2003,277
Spinone Italiano,2003,247
Staffordshire Bull Terrier,2003,677
Standard Schnauzer,2003,614
Tibetan Spaniel,2003,458
Tibetan Terrier,2003,690
Fox Terrier (Toy),2003,640
Vizsla,2003,3181
Weimaraner,2003,8763
Cardigan Welsh Corgi,2003,1006
Pembroke Welsh Corgi,2003,10342
Welsh Terrier,2003,739
West Highland White Terrier,2003,7408
Whippet,2003,1874
Wirehaired Pointing Griffon,2003,304
Yorkshire Terrier,2003,38256
American Staffordshire Terrier,2004,1723
Affenpinscher,2004,289
Afghan Hound,2004,854
Airedale Terrier,2004,2821
Akita,2004,3112
Alaskan Malamute,2004,2187
American Eskimo Dog,2004,470
Anatolian Shepherd,2004,357
Australian Cattle Dog,2004,1478
Australian Shepherd,2004,6116
Australian Terrier,2004,438
Basenji,2004,1181
Basset Hound,2004,9815
Beagle,2004,44557
Bearded Collie,2004,562
Bedlington Terrier,2004,208
Belgian Malinois,2004,680
Belgian Sheepdog,2004,346
Belgian Tervuren,2004,519
Bernese Mountain Dog,2004,3431
Bichon Frise,2004,9797
Black and Tan Coonhound,2004,114
Black Russian Terrier,2004,703
Bloodhound,2004,3113
Border Collie,2004,1984
Border Terrier,2004,983
Borzoi,2004,795
Boston Terrier,2004,16465
Bouvier des Flandres,2004,981
Boxer,2004,37744
Briard,2004,271
Brittany,2004,8152
Brussels Griffon,2004,1802
Bull Terrier,2004,1548
Bulldog,2004,19396
Bullmastiff,2004,3433
Cairn Terrier,2004,3751
Canaan Dog,2004,85
Cavalier King Charles Spaniel,2004,7101
Chihuahua,2004,24853
Chinese Crested,2004,2314
Chinese Shar-Pei,2004,3924
Chow Chow,2004,1865
Collie,2004,5486
Dachshund,2004,40774
Dalmatian,2004,1012
Dandie Dinmont Terrier,2004,69
Doberman Pinscher,2004,11725
English Toy Spaniel (Blenheim and Prince Charles),2004,262
Finnish Spitz,2004,66
Fox Terrier,2004,2410
American Foxhound,2004,42
English Foxhound,2004,17
French Bulldog,2004,3380
German Pinscher,2004,84
German Shepherd,2004,46054
Giant Schnauzer,2004,1012
Glen of Imaal Terrier,2004,551
Great Dane,2004,9510
Great Pyrenees,2004,2340
Greater Swiss Mountain Dog,2004,704
Greyhound,2004,169
Harrier,2004,53
Havanese,2004,2950
Ibizan Hound,2004,99
Irish Terrier,2004,287
Irish Wolfhound,2004,980
Italian Greyhound,2004,2535
Jack-Parson Russell Terrier,2004,1502
Japanese Chin,2004,1580
Keeshond,2004,764
Kerry Blue Terrier,2004,488
Komondor,2004,84
Kuvasz,2004,177
Lakeland Terrier,2004,221
Lhasa Apso,2004,4316
Lowchen,2004,144
Maltese,2004,13684
Manchester Terrier,2004,473
Mastiff,2004,6442
Miniature Bull Terrier,2004,175
Miniature Pinscher,2004,12702
Miniature Schnauzer,2004,24083
Newfoundland,2004,3505
Norfolk Terrier,2004,323
Norwegian Elkhound,2004,738
Norwich Terrier,2004,652
Old English Sheepdog,2004,1494
Otterhound,2004,23
Papillon,2004,6020
Pekingese,2004,4335
Petit Basset Griffon Vendeen,2004,286
Pharaoh Hound,2004,120
Plott,2004,79
Pointer,2004,512
German Shorthaired Pointer,2004,12801
German Wirehaired Pointer,2004,1514
Polish Lowland Sheepdog,2004,153
Pomeranian,2004,21273
Poodle,2004,32673
Portuguese Water Dog,2004,1535
Pug,2004,23156
Puli,2004,130
Chesapeake Bay Retriever,2004,3454
Curly-Coated Retriever,2004,171
Flat-Coated Retriever,2004,612
Golden Retriever,2004,52560
Labrador Retriever,2004,146714
Nova Scotia Duck Tolling Retriever,2004,347
Rhodesian Ridgeback,2004,2427
Rottweiler,2004,17502
Saint Bernard,2004,4491
Saluki,2004,364
Samoyed,2004,1309
Schipperke,2004,1092
Scottish Deerhound,2004,149
Scottish Terrier,2004,3855
Sealyham Terrier,2004,76
English Setter,2004,700
Gordon Setter,2004,842
Irish Setter,2004,1743
Shetland Sheepdog,2004,15608
Shiba Inu,2004,1714
Shih Tzu,2004,28960
Siberian Husky,2004,10569
Silky Terrier,2004,1500
Skye Terrier,2004,63
Soft Coated Wheaten Terrier,2004,2148
American Water Spaniel,2004,156
Clumber Spaniel,2004,235
Spaniel (All Cockers),2004,19882
English Springer Spaniel,2004,9376
Field Spaniel,2004,125
Irish Water Spaniel,2004,127
Sussex Spaniel,2004,45
Welsh Springer Spaniel,2004,310
Spinone Italiano,2004,336
Staffordshire Bull Terrier,2004,791
Standard Schnauzer,2004,590
Tibetan Spaniel,2004,534
Tibetan Terrier,2004,685
Fox Terrier (Toy),2004,702
Vizsla,2004,3616
Weimaraner,2004,9013
Cardigan Welsh Corgi,2004,913
Pembroke Welsh Corgi,2004,11232
Welsh Terrier,2004,805
West Highland White Terrier,2004,7746
Whippet,2004,1849
Wirehaired Pointing Griffon,2004,370
Yorkshire Terrier,2004,43527
American Staffordshire Terrier,2005,1677
Affenpinscher,2005,243
Afghan Hound,2005,673
Airedale Terrier,2005,2670
Akita,2005,2839
Alaskan Malamute,2005,2052
American Eskimo Dog,2005,414
Anatolian Shepherd,2005,337
Australian Cattle Dog,2005,1441
Australian Shepherd,2005,6221
Australian Terrier,2005,416
Basenji,2005,982
Basset Hound,2005,8890
Beagle,2005,42592
Bearded Collie,2005,485
Bedlington Terrier,2005,275
Belgian Malinois,2005,785
Belgian Sheepdog,2005,372
Belgian Tervuren,2005,507
Bernese Mountain Dog,2005,3479
Bichon Frise,2005,9184
Black and Tan Coonhound,2005,161
Black Russian Terrier,2005,109
Bloodhound,2005,3112
Border Collie,2005,2378
Border Terrier,2005,952
Borzoi,2005,696
Boston Terrier,2005,15852
Bouvier des Flandres,2005,851
Boxer,2005,37268
Briard,2005,272
Brittany,2005,7853
Brussels Griffon,2005,1805
Bull Terrier,2005,1744
Bulldog,2005,20556
Bullmastiff,2005,3668
Cairn Terrier,2005,3739
Canaan Dog,2005,75
Cavalier King Charles Spaniel,2005,7678
Chihuahua,2005,23575
Chinese Crested,2005,2586
Chinese Shar-Pei,2005,3544
Chow Chow,2005,1673
Collie,2005,5098
Dachshund,2005,38566
Dalmatian,2005,1041
Dandie Dinmont Terrier,2005,51
Doberman Pinscher,2005,11662
English Toy Spaniel (Blenheim and Prince Charles),2005,256
Finnish Spitz,2005,61
Fox Terrier,2005,2282
American Foxhound,2005,48
English Foxhound,2005,22
French Bulldog,2005,4210
German Pinscher,2005,98
German Shepherd,2005,45014
Giant Schnauzer,2005,1032
Glen of Imaal Terrier,2005,59
Great Dane,2005,9640
Great Pyrenees,2005,2226
Greater Swiss Mountain Dog,2005,702
Greyhound,2005,142
Harrier,2005,42
Havanese,2005,3595
Ibizan Hound,2005,154
Irish Terrier,2005,311
Irish Wolfhound,2005,886
Italian Greyhound,2005,2323
Jack-Parson Russell Terrier,2005,1338
Japanese Chin,2005,1479
Keeshond,2005,706
Kerry Blue Terrier,2005,442
Komondor,2005,76
Kuvasz,2005,120
Lakeland Terrier,2005,178
Lhasa Apso,2005,3921
Lowchen,2005,113
Maltese,2005,13676
Manchester Terrier,2005,458
Mastiff,2005,6799
Miniature Bull Terrier,2005,213
Miniature Pinscher,2005,11454
Miniature Schnauzer,2005,24144
Newfoundland,2005,3493
Norfolk Terrier,2005,366
Norwegian Elkhound,2005,669
Norwich Terrier,2005,741
Old English Sheepdog,2005,1460
Otterhound,2005,44
Papillon,2005,6005
Pekingese,2005,3441
Petit Basset Griffon Vendeen,2005,289
Pharaoh Hound,2005,109
Plott,2005,439
Pointer,2005,384
German Shorthaired Pointer,2005,13273
German Wirehaired Pointer,2005,1322
Polish Lowland Sheepdog,2005,119
Pomeranian,2005,19511
Poodle,2005,31638
Portuguese Water Dog,2005,1412
Pug,2005,22064
Puli,2005,156
Chesapeake Bay Retriever,2005,3332
Curly-Coated Retriever,2005,163
Flat-Coated Retriever,2005,589
Golden Retriever,2005,48509
